,NAME,temp_mean,month,year,temp_mean_full,temp_difference,rain_mean,rain_mean_full,rain_difference,Cost_o_C,Slope,temp_difference_abs,rain_difference_abs,production,total use,ending stock,interaction,dummy
951,Indiana,10.23364782,10,2009,11.86899608,-1.63534826,171.1040309,89.19082533,81.91320557,20.25,1,1.63534826,81.91320557,13018,13030,1672,133.9566182,0
952,Iowa,7.100447159,10,2009,9.898818965,-2.798371806,155.0302378,73.67958474,81.35065302,20.25,1,2.798371806,81.35065302,13018,13030,1672,227.6493738,0
953,Kansas,9.122131889,10,2009,12.74641815,-3.624286256,98.61483147,61.1852229,37.42960856,20.25,1,3.624286256,37.42960856,13018,13030,1672,135.6556159,0
954,Minnesota,4.297374618,10,2009,6.670412764,-2.373038146,126.6515894,67.16417624,59.48741315,20.25,1,2.373038146,59.48741315,13018,13030,1672,141.1659006,0
955,Missouri,10.50808794,10,2009,13.16024433,-2.652156395,253.4051628,90.19410087,163.2110619,20.25,1,2.652156395,163.2110619,13018,13030,1672,432.8612617,0
956,Nebraska,5.54315645,10,2009,9.477009846,-3.933853396,96.49047889,55.81806326,40.67241563,20.25,1,3.933853396,40.67241563,13018,13030,1672,159.9993204,0
957,Ohio,9.871426299,10,2009,11.33359142,-1.462165119,108.2583448,84.33501904,23.92332577,20.25,1,1.462165119,23.92332577,13018,13030,1672,34.97985247,0
958,South Dakota,4.299193653,10,2009,7.968933696,-3.669740043,101.0809438,50.78443562,50.29650818,20.25,1,3.669740043,50.29650818,13018,13030,1672,184.5751101,0
959,Wisconsin,5.67062891,10,2009,7.768603911,-2.097975001,133.6269057,80.15722256,53.46968313,20.25,1,2.097975001,53.46968313,13018,13030,1672,112.1780585,0
960,Illinois,6.422066642,10,2010,12.11830615,-5.696239504,35.28653511,87.33818253,-52.05164742,17.25,1,5.696239504,52.05164742,12664,13480,902,296.4986503,0
961,Indiana,5.956873019,10,2010,11.86899608,-5.912123065,29.54104658,89.19082533,-59.64977875,17.25,1,5.912123065,59.64977875,12664,13480,902,352.6568328,0
962,Iowa,3.179232502,10,2010,9.898818965,-6.719586463,23.05395729,73.67958474,-50.62562745,17.25,1,6.719586463,50.62562745,12664,13480,902,340.1832809,0
963,Kansas,6.291767622,10,2010,12.74641815,-6.454650524,18.30620791,61.1852229,-42.87901499,17.25,1,6.454650524,42.87901499,12664,13480,902,276.7690566,0
964,Minnesota,-0.814795162,10,2010,6.670412764,-7.485207926,62.78609413,67.16417624,-4.378082107,17.25,1,7.485207926,4.378082107,12664,13480,902,32.77085489,0
965,Missouri,7.937760901,10,2010,13.16024433,-5.22248343,19.79623837,90.19410087,-70.3978625,17.25,1,5.22248343,70.3978625,12664,13480,902,367.6516704,0
966,Nebraska,2.4896708,10,2010,9.477009846,-6.987339046,24.04260949,55.81806326,-31.77545377,17.25,1,6.987339046,31.77545377,12664,13480,902,222.0258689,0
967,Ohio,5.319683289,10,2010,11.33359142,-6.013908128,50.20856779,84.33501904,-34.12645125,17.25,1,6.013908128,34.12645125,12664,13480,902,205.2333426,0
968,South Dakota,0.16555864,10,2010,7.968933696,-7.803375056,27.59327082,50.78443562,-23.1911648,17.25,1,7.803375056,23.1911648,12664,13480,902,180.9693569,0
969,Wisconsin,1.484737656,10,2010,7.768603911,-6.283866255,62.0721993,80.15722256,-18.08502326,17.25,1,6.283866255,18.08502326,12664,13480,902,113.6438674,0
970,Illinois,12.92428547,10,2011,12.11830615,0.805979327,45.54503066,87.33818253,-41.79315187,16.25,1,0.805979327,41.79315187,12433,12710,866,33.68441642,0
971,Indiana,12.17869959,10,2011,11.86899608,0.309703502,82.64068554,89.19082533,-6.550139794,16.25,1,0.309703502,6.550139794,12433,12710,866,2.028601233,0
972,Iowa,11.8572815,10,2011,9.898818965,1.958462533,18.43371176,73.67958474,-55.24587298,16.25,1,1.958462533,55.24587298,12433,12710,866,108.1969724,0
973,Kansas,14.00824795,10,2011,12.74641815,1.261829801,41.50600381,61.1852229,-19.67921909,16.25,1,1.261829801,19.67921909,12433,12710,866,24.83182511,0
974,Minnesota,9.693337502,10,2011,6.670412764,3.022924738,25.42770717,67.16417624,-41.73646907,16.25,1,3.022924738,41.73646907,12433,12710,866,126.1662048,0
975,Missouri,14.03247674,10,2011,13.16024433,0.872232413,31.14332558,90.19410087,-59.05077529,16.25,1,0.872232413,59.05077529,12433,12710,866,51.50600021,0
976,Nebraska,11.33268171,10,2011,9.477009846,1.855671865,51.34890811,55.81806326,-4.469155154,16.25,1,1.855671865,4.469155154,12433,12710,866,8.293285478,0
977,Ohio,11.45007464,10,2011,11.33359142,0.116483227,114.1369239,84.33501904,29.80190486,16.25,1,0.116483227,29.80190486,12433,12710,866,3.471422038,0
978,South Dakota,10.77444558,10,2011,7.968933696,2.805511888,30.91501428,50.78443562,-19.86942134,16.25,1,2.805511888,19.86942134,12433,12710,866,55.74389777,0
979,Wisconsin,9.894226915,10,2011,7.768603911,2.125623004,37.96714331,80.15722256,-42.19007925,16.25,1,2.125623004,42.19007925,12433,12710,866,89.68020299,0
980,Illinois,11.46849506,10,2012,12.11830615,-0.649811083,99.51720209,87.33818253,12.17901957,-7.75,0,0.649811083,12.17901957,10706,11150,619,7.914061892,0
981,Indiana,11.12555587,10,2012,11.86899608,-0.743440211,101.2110999,89.19082533,12.02027452,-7.75,0,0.743440211,12.02027452,10706,11150,619,8.936355424,0
982,Iowa,9.286620508,10,2012,9.898818965,-0.612198457,78.39459047,73.67958474,4.715005726,-7.75,0,0.612198457,4.715005726,10706,11150,619,2.886519232,0
983,Kansas,12.06552867,10,2012,12.74641815,-0.680889479,31.26164273,61.1852229,-29.92358018,-7.75,0,0.680889479,29.92358018,10706,11150,619,20.37465092,0
984,Minnesota,5.921718686,10,2012,6.670412764,-0.748694078,51.09932822,67.16417624,-16.06484802,-7.75,0,0.748694078,16.06484802,10706,11150,619,12.02765657,0
985,Missouri,12.4021875,10,2012,13.16024433,-0.758056831,85.2354593,90.19410087,-4.95864157,-7.75,0,0.758056831,4.95864157,10706,11150,619,3.758932116,0
986,Nebraska,8.837884136,10,2012,9.477009846,-0.63912571,21.81852159,55.81806326,-33.99954167,-7.75,0,0.63912571,33.99954167,10706,11150,619,21.72998122,0
987,Ohio,11.23723396,10,2012,11.33359142,-0.096357456,113.8426638,84.33501904,29.50764479,-7.75,0,0.096357456,29.50764479,10706,11150,619,2.843281592,0
988,South Dakota,7.655910977,10,2012,7.968933696,-0.313022719,21.98695181,50.78443562,-28.7974838,-7.75,0,0.313022719,28.7974838,10706,11150,619,9.014266677,0
989,Wisconsin,7.115175028,10,2012,7.768603911,-0.653428883,95.36208732,80.15722256,15.20486476,-7.75,0,0.653428883,15.20486476,10706,11150,619,9.935297803,0
990,Illinois,12.45644973,10,2013,12.11830615,0.338143584,80.28643665,87.33818253,-7.051745879,21.25,1,0.338143584,7.051745879,13843,12675,1855,2.384502625,0
991,Indiana,12.39141478,10,2013,11.86899608,0.522418697,101.3200401,89.19082533,12.12921473,21.25,1,0.522418697,12.12921473,13843,12675,1855,6.336528551,0
992,Iowa,10.23530715,10,2013,9.898818965,0.336488184,69.62108736,73.67958474,-4.058497382,21.25,1,0.336488184,4.058497382,13843,12675,1855,1.365636413,0
993,Kansas,12.72499465,10,2013,12.74641815,-0.021423498,67.64981317,61.1852229,6.464590266,21.25,1,0.021423498,6.464590266,13843,12675,1855,0.138494134,0
994,Minnesota,6.953153809,10,2013,6.670412764,0.282741045,88.40051386,67.16417624,21.23633762,21.25,1,0.282741045,21.23633762,13843,12675,1855,6.004384291,0
995,Missouri,13.25269622,10,2013,13.16024433,0.09245189,92.75707558,90.19410087,2.562974709,21.25,1,0.09245189,2.562974709,13843,12675,1855,0.236951855,0
996,Nebraska,9.307100696,10,2013,9.477009846,-0.169909151,72.69382546,55.81806326,16.8757622,21.25,1,0.169909151,16.8757622,13843,12675,1855,2.867346421,0
997,Ohio,12.23411542,10,2013,11.33359142,0.900524003,90.48113803,84.33501904,6.14611899,21.25,1,0.900524003,6.14611899,13843,12675,1855,5.534727678,0
998,South Dakota,6.999970051,10,2013,7.968933696,-0.968963645,133.3044162,50.78443562,82.51998055,21.25,1,0.968963645,82.51998055,13843,12675,1855,79.95886114,0
999,Wisconsin,8.175987015,10,2013,7.768603911,0.407383104,89.4122332,80.15722256,9.255010646,21.25,1,0.407383104,9.255010646,13843,12675,1855,3.770334965,0
1000,Illinois,12.40541135,10,2014,12.11830615,0.287105199,108.6636027,87.33818253,21.32542021,22.5,1,0.287105199,21.32542021,14475,13655,2081,6.122639019,0
1001,Indiana,12.17366921,10,2014,11.86899608,0.304673122,109.5009687,89.19082533,20.31014332,22.5,1,0.304673122,20.31014332,14475,13655,2081,6.187954764,0
1002,Iowa,10.60525105,10,2014,9.898818965,0.706432084,81.26999945,73.67958474,7.590414713,22.5,1,0.706432084,7.590414713,14475,13655,2081,5.362112486,0
1003,Kansas,14.89256018,10,2014,12.74641815,2.146142038,73.05022964,61.1852229,11.86500674,22.5,1,2.146142038,11.86500674,14475,13655,2081,25.46398975,0
1004,Minnesota,7.63298962,10,2014,6.670412764,0.962576857,31.91647603,67.16417624,-35.24770021,22.5,1,0.962576857,35.24770021,14475,13655,2081,33.92862047,0
1005,Missouri,14.37511773,10,2014,13.16024433,1.214873401,162.5901628,90.19410087,72.39606192,22.5,1,1.214873401,72.39606192,14475,13655,2081,87.95204997,0
1006,Nebraska,11.7802751,10,2014,9.477009846,2.303265253,33.42949569,55.81806326,-22.38856758,22.5,1,2.303265253,22.38856758,14475,13655,2081,51.56680977,0
1007,Ohio,11.69883058,10,2014,11.33359142,0.36523916,78.44183031,84.33501904,-5.893188734,22.5,1,0.36523916,5.893188734,14475,13655,2081,2.152423302,0
1008,South Dakota,10.29442517,10,2014,7.968933696,2.325491475,17.62275502,50.78443562,-33.16168059,22.5,1,2.325491475,33.16168059,14475,13655,2081,77.11720551,0
1009,Wisconsin,7.789750026,10,2014,7.768603911,0.021146115,77.77451109,80.15722256,-2.382711466,22.5,1,0.021146115,2.382711466,14475,13655,2081,0.050385092,0
1010,Illinois,13.3334523,10,2015,12.11830615,1.215146158,35.07846785,87.33818253,-52.25971468,15.25,1,1.215146158,52.25971468,13555,13755,1561,63.50319151,0
1011,Indiana,13.13590283,10,2015,11.86899608,1.266906743,62.34733841,89.19082533,-26.84348692,15.25,1,1.266906743,26.84348692,13555,13755,1561,34.00819458,0
1012,Iowa,11.61603296,10,2015,9.898818965,1.717213999,43.62814238,73.67958474,-30.05144236,15.25,1,1.717213999,30.05144236,13555,13755,1561,51.60475751,0
1013,Kansas,15.07147045,10,2015,12.74641815,2.325052302,45.68485326,61.1852229,-15.50036964,15.25,1,2.325052302,15.50036964,13555,13755,1561,36.03917013,0
1014,Minnesota,8.564996223,10,2015,6.670412764,1.894583459,54.30797596,67.16417624,-12.85620028,15.25,1,1.894583459,12.85620028,13555,13755,1561,24.35714439,0
1015,Missouri,14.19376163,10,2015,13.16024433,1.033517297,39.50771802,90.19410087,-50.68638285,15.25,1,1.033517297,50.68638285,13555,13755,1561,52.38525337,0
1016,Nebraska,12.26400818,10,2015,9.477009846,2.786998338,37.27255692,55.81806326,-18.54550634,15.25,1,2.786998338,18.54550634,13555,13755,1561,51.68629534,0
1017,Ohio,12.27476769,10,2015,11.33359142,0.941176277,69.66413068,84.33501904,-14.67088836,15.25,1,0.941176277,14.67088836,13555,13755,1561,13.80789209,0
1018,South Dakota,10.90516944,10,2015,7.968933696,2.936235744,36.1143118,50.78443562,-14.67012382,15.25,1,2.936235744,14.67012382,13555,13755,1561,43.07494193,0
1019,Wisconsin,9.106915677,10,2015,7.768603911,1.338311766,67.42287877,80.15722256,-12.73434379,15.25,1,1.338311766,12.73434379,13555,13755,1561,17.04252212,0
1020,Illinois,15.45575876,10,2016,12.11830615,3.337452617,64.45014487,87.33818253,-22.88803765,16.5,1,3.337452617,22.88803765,15057,14525,2320,76.38774116,0
1021,Indiana,15.18711474,10,2016,11.86899608,3.318118657,69.49346161,89.19082533,-19.69736373,16.5,1,3.318118657,19.69736373,15057,14525,2320,65.35819008,0
1022,Iowa,12.84849595,10,2016,9.898818965,2.949676986,52.9018977,73.67958474,-20.77768704,16.5,1,2.949676986,20.77768704,15057,14525,2320,61.28746529,0
1023,Kansas,16.21255157,10,2016,12.74641815,3.466133427,39.17933111,61.1852229,-22.00589179,16.5,1,3.466133427,22.00589179,15057,14525,2320,76.27535712,0
1024,Minnesota,8.667443791,10,2016,6.670412764,1.997031027,54.97970158,67.16417624,-12.18447466,16.5,1,1.997031027,12.18447466,15057,14525,2320,24.33277394,0
1025,Missouri,16.67135174,10,2016,13.16024433,3.511107413,57.69434884,90.19410087,-32.49975203,16.5,1,3.511107413,32.49975203,15057,14525,2320,114.1101203,0
1026,Nebraska,12.7242297,10,2016,9.477009846,3.247219855,31.39848371,55.81806326,-24.41957955,16.5,1,3.247219855,24.41957955,15057,14525,2320,79.29574358,0
1027,Ohio,14.13741196,10,2016,11.33359142,2.803820541,79.50000957,84.33501904,-4.835009474,16.5,1,2.803820541,4.835009474,15057,14525,2320,13.55649888,0
1028,South Dakota,10.84652208,10,2016,7.968933696,2.877588385,33.34002913,50.78443562,-17.44440648,16.5,1,2.877588385,17.44440648,15057,14525,2320,50.19782147,0
1029,Wisconsin,10.19062139,10,2016,7.768603911,2.422017475,74.87614341,80.15722256,-5.281079145,16.5,1,2.422017475,5.281079145,15057,14525,2320,12.79086598,0
1030,Illinois,14.48312493,10,2017,12.11830615,2.364818784,129.7240351,87.33818253,42.38585258,22.75,1,2.364818784,42.38585258,14280,14285,2340,100.2348603,0
1031,Indiana,14.32041294,10,2017,11.86899608,2.451416858,109.366084,89.19082533,20.17525867,22.75,1,2.451416858,20.17525867,14280,14285,2340,49.45796924,0
1032,Iowa,11.85942527,10,2017,9.898818965,1.960606306,134.1977315,73.67958474,60.51814674,22.75,1,1.960606306,60.51814674,14280,14285,2340,118.6522601,0
1033,Kansas,14.28023315,10,2017,12.74641815,1.533815001,71.34110326,61.1852229,10.15588036,22.75,1,1.533815001,10.15588036,14280,14285,2340,15.57724164,0
1034,Minnesota,8.258246231,10,2017,6.670412764,1.587833468,82.98902281,67.16417624,15.82484657,22.75,1,1.587833468,15.82484657,14280,14285,2340,25.127221,0
1035,Missouri,15.03557849,10,2017,13.16024433,1.875334157,94.99904651,90.19410087,4.80494564,22.75,1,1.875334157,4.80494564,14280,14285,2340,9.01087868,0
1036,Nebraska,10.53730958,10,2017,9.477009846,1.060299731,75.88088486,55.81806326,20.06282159,22.75,1,1.060299731,20.06282159,14280,14285,2340,21.27260434,0
1037,Ohio,14.11401154,10,2017,11.33359142,2.780420124,91.95969224,84.33501904,7.624673193,22.75,1,2.780420124,7.624673193,14280,14285,2340,21.19979478,0
1038,South Dakota,9.15996248,10,2017,7.968933696,1.191028784,33.01694395,50.78443562,-17.76749166,22.75,1,1.191028784,17.76749166,14280,14285,2340,21.16159399,0
1039,Wisconsin,10.06248111,10,2017,7.768603911,2.293877196,108.6477434,80.15722256,28.49052084,22.75,1,2.293877196,28.49052084,14280,14285,2340,65.35375608,0
1040,Illinois,4.978543097,11,2008,5.91841734,-0.939874244,36.84483656,71.62634888,-34.78151232,27,1,0.939874244,34.78151232,12020,12535,1124,32.69024758,0
1041,Indiana,4.804466664,11,2008,5.936072134,-1.13160547,53.7523776,82.89485267,-29.14247507,27,1,1.13160547,29.14247507,12020,12535,1124,32.9777842,0
1042,Iowa,2.896148239,11,2008,3.434797439,-0.5386492,41.9290885,40.39683385,1.532254659,27,1,0.5386492,1.532254659,12020,12535,1124,0.825347746,0
1043,Kansas,6.871337016,11,2008,6.921230222,-0.049893206,24.95988781,30.42927054,-5.469382736,27,1,0.049893206,5.469382736,12020,12535,1124,0.27288504,0
1044,Minnesota,-0.75520431,11,2008,-0.335704749,-0.41949956,40.8683932,30.06103732,10.80735588,27,1,0.41949956,10.80735588,12020,12535,1124,4.533681041,0
1045,Missouri,6.418894622,11,2008,7.526617406,-1.107722783,42.40942733,75.37795828,-32.96853096,27,1,1.107722783,32.96853096,12020,12535,1124,36.51999288,0
1046,Nebraska,3.801614664,11,2008,3.705956299,0.095658364,21.119143,17.27306235,3.846080646,27,1,0.095658364,3.846080646,12020,12535,1124,0.367909783,0
1047,Ohio,4.436197917,11,2008,5.71901885,-1.282820933,58.0602846,70.71591353,-12.65562892,27,1,1.282820933,12.65562892,12020,12535,1124,16.23490571,0
1048,South Dakota,1.409191892,11,2008,1.56927109,-0.160079199,31.92468182,13.45063156,18.47405026,27,1,0.160079199,18.47405026,12020,12535,1124,2.957311161,0
1049,Wisconsin,0.735918135,11,2008,1.457361018,-0.721442883,31.53958246,44.99115596,-13.45157351,27,1,0.721442883,13.45157351,12020,12535,1124,9.704541974,0
1050,Illinois,8.32331724,11,2009,5.91841734,2.4048999,61.8578401,71.62634888,-9.768508777,26,1,2.4048999,9.768508777,12921,12980,1625,23.49228578,0
1051,Indiana,7.945532648,11,2009,5.936072134,2.009460514,36.9926388,82.89485267,-45.90221386,26,1,2.009460514,45.90221386,12921,12980,1625,92.23868625,0
1052,Iowa,6.271224711,11,2009,3.434797439,2.836427272,29.69195796,40.39683385,-10.70487589,26,1,2.836427272,10.70487589,12921,12980,1625,30.36360192,0
1053,Kansas,8.41758743,11,2009,6.921230222,1.496357207,28.83627686,30.42927054,-1.592993685,26,1,1.496357207,1.592993685,12921,12980,1625,2.383687582,0
1054,Minnesota,3.089820276,11,2009,-0.335704749,3.425525026,19.24199758,30.06103732,-10.81903974,26,1,3.425525026,10.81903974,12921,12980,1625,37.06089139,0
1055,Missouri,9.806332122,11,2009,7.526617406,2.279714717,58.00616279,75.37795828,-17.37179549,26,1,2.279714717,17.37179549,12921,12980,1625,39.60273784,0
1056,Nebraska,5.562805131,11,2009,3.705956299,1.856848832,7.550011142,17.27306235,-9.723051211,26,1,1.856848832,9.723051211,12921,12980,1625,18.05423629,0
1057,Ohio,7.7401001,11,2009,5.71901885,2.02108125,25.61580826,70.71591353,-45.10010527,26,1,2.02108125,45.10010527,12921,12980,1625,91.15097711,0
1058,South Dakota,4.427215209,11,2009,1.56927109,2.857944118,2.625923628,13.45063156,-10.82470794,26,1,2.857944118,10.82470794,12921,12980,1625,30.93641038,0
1059,Wisconsin,4.390782712,11,2009,1.457361018,2.933421694,20.94341092,44.99115596,-24.04774505,26,1,2.933421694,24.04774505,12921,12980,1625,70.542177,0
1060,Illinois,6.422066642,11,2010,5.91841734,0.503649302,80.54967931,71.62634888,8.923330426,21.25,1,0.503649302,8.923330426,12540,13430,827,4.494229142,0
1061,Indiana,5.956873019,11,2010,5.936072134,0.020800884,127.0789561,82.89485267,44.18410339,21.25,1,0.020800884,44.18410339,12540,13430,827,0.919068429,0
1062,Iowa,3.179232502,11,2010,3.434797439,-0.255564936,42.95105791,40.39683385,2.554224067,21.25,1,0.255564936,2.554224067,12540,13430,827,0.652770111,0
1063,Kansas,6.291767622,11,2010,6.921230222,-0.6294626,38.35130585,30.42927054,7.922035313,21.25,1,0.6294626,7.922035313,12540,13430,827,4.986624947,0
1064,Minnesota,-0.814795162,11,2010,-0.335704749,-0.479090412,35.76579572,30.06103732,5.704758401,21.25,1,0.479090412,5.704758401,12540,13430,827,2.733095056,0
1065,Missouri,7.937760901,11,2010,7.526617406,0.411143496,82.21086047,75.37795828,6.83290218,21.25,1,0.411143496,6.83290218,12540,13430,827,2.809303288,0
1066,Nebraska,2.4896708,11,2010,3.705956299,-1.216285499,16.29612167,17.27306235,-0.976940686,21.25,1,1.216285499,0.976940686,12540,13430,827,1.188238789,0
1067,Ohio,5.319683289,11,2010,5.71901885,-0.399335561,103.3732105,70.71591353,32.65729693,21.25,1,0.399335561,32.65729693,12540,13430,827,13.04121998,0
1068,South Dakota,0.16555864,11,2010,1.56927109,-1.40371245,8.269580666,13.45063156,-5.181050899,21.25,1,1.40371245,5.181050899,12540,13430,827,7.272705651,0
1069,Wisconsin,1.484737656,11,2010,1.457361018,0.027376637,44.26024472,44.99115596,-0.730911248,21.25,1,0.027376637,0.730911248,12540,13430,827,0.020009892,0
1070,Illinois,7.629182725,11,2011,5.91841734,1.710765385,127.3328035,71.62634888,55.70645465,13.75,1,1.710765385,55.70645465,12310,12610,843,95.30067432,0
1071,Indiana,8.282539241,11,2011,5.936072134,2.346467107,157.6629095,82.89485267,74.76805681,13.75,1,2.346467107,74.76805681,12310,12610,843,175.440786,0
1072,Iowa,3.946216531,11,2011,3.434797439,0.511419093,51.00584851,40.39683385,10.60901467,13.75,1,0.511419093,10.60901467,12310,12610,843,5.425652654,0
1073,Kansas,6.356660755,11,2011,6.921230222,-0.564569467,64.07047914,30.42927054,33.6412086,13.75,1,0.564569467,33.6412086,12310,12610,843,18.99279921,0
1074,Minnesota,0.489038746,11,2011,-0.335704749,0.824743496,8.678178243,30.06103732,-21.38285907,13.75,1,0.824743496,21.38285907,12310,12610,843,17.63537394,0
1075,Missouri,8.459481831,11,2011,7.526617406,0.932864426,145.3056163,75.37795828,69.92765799,13.75,1,0.932864426,69.92765799,12310,12610,843,65.23302453,0
1076,Nebraska,3.303956324,11,2011,3.705956299,-0.401999975,12.47193046,17.27306235,-4.801131898,13.75,1,0.401999975,4.801131898,12310,12610,843,1.930054902,0
1077,Ohio,8.279638096,11,2011,5.71901885,2.560619246,136.1270001,70.71591353,65.41108655,13.75,1,2.560619246,65.41108655,12310,12610,843,167.4928871,0
1078,South Dakota,1.459130975,11,2011,1.56927109,-0.110140115,6.216784147,13.45063156,-7.233847418,13.75,1,0.110140115,7.233847418,12310,12610,843,0.796736786,0
1079,Wisconsin,2.541147257,11,2011,1.457361018,1.083786239,49.65340132,44.99115596,4.662245361,13.75,1,1.083786239,4.662245361,12310,12610,843,5.052877364,0
1080,Illinois,4.977642905,11,2012,5.91841734,-0.940774435,30.24328725,71.62634888,-41.38306163,1,1,0.940774435,41.38306163,10725,11167,647,38.93212642,0
1081,Indiana,4.401130184,11,2012,5.936072134,-1.53494195,25.48058846,82.89485267,-57.41426421,1,1,1.53494195,57.41426421,10725,11167,647,88.12756265,0
1082,Iowa,3.885765726,11,2012,3.434797439,0.450968287,27.02831893,40.39683385,-13.36851492,1,1,0.450968287,13.36851492,10725,11167,647,6.028776271,0
1083,Kansas,7.846130362,11,2012,6.921230222,0.924900139,14.86198038,30.42927054,-15.56729016,1,1,0.924900139,15.56729016,10725,11167,647,14.39818883,0
1084,Minnesota,-0.742815624,11,2012,-0.335704749,-0.407110874,22.33238442,30.06103732,-7.728652893,1,1,0.407110874,7.728652893,10725,11167,647,3.146418635,0
1085,Missouri,7.115755087,11,2012,7.526617406,-0.410862318,41.76281686,75.37795828,-33.61514142,1,1,0.410862318,33.61514142,10725,11167,647,13.81119494,0
1086,Nebraska,4.32913915,11,2012,3.705956299,0.623182851,6.769286575,17.27306235,-10.50377578,1,1,0.623182851,10.50377578,10725,11167,647,6.545772932,0
1087,Ohio,4.112982794,11,2012,5.71901885,-1.606036056,23.36769111,70.71591353,-47.34822242,1,1,1.606036056,47.34822242,10725,11167,647,76.04295241,0
1088,South Dakota,1.682186146,11,2012,1.56927109,0.112915056,7.311621895,13.45063156,-6.13900967,1,1,0.112915056,6.13900967,10725,11167,647,0.69318662,0
1089,Wisconsin,1.264876278,11,2012,1.457361018,-0.19248474,28.03503181,44.99115596,-16.95612416,1,1,0.19248474,16.95612416,10725,11167,647,3.263795152,0
1090,Illinois,3.701695595,11,2013,5.91841734,-2.216721746,69.10363452,71.62634888,-2.522714358,14.5,1,2.216721746,2.522714358,13989,12950,1887,5.592155775,0
1091,Indiana,4.016417533,11,2013,5.936072134,-1.919654602,85.52003346,82.89485267,2.625180796,14.5,1,1.919654602,2.625180796,13989,12950,1887,5.039440396,0
1092,Iowa,0.866522683,11,2013,3.434797439,-2.568274755,41.80320237,40.39683385,1.406368521,14.5,1,2.568274755,1.406368521,13989,12950,1887,3.611940769,0
1093,Kansas,4.949842728,11,2013,6.921230222,-1.971387494,27.11443251,30.42927054,-3.314838033,14.5,1,1.971387494,3.314838033,13989,12950,1887,6.534830244,0
1094,Minnesota,-2.63648908,11,2013,-0.335704749,-2.300784331,16.66061612,30.06103732,-13.40042119,14.5,1,2.300784331,13.40042119,13989,12950,1887,30.83147911,0
1095,Missouri,5.286255087,11,2013,7.526617406,-2.240362318,69.3669593,75.37795828,-6.010998983,14.5,1,2.240362318,6.010998983,13989,12950,1887,13.46681562,0
1096,Nebraska,2.065844891,11,2013,3.705956299,-1.640111409,18.92835872,17.27306235,1.65529637,14.5,1,1.640111409,1.65529637,13989,12950,1887,2.714870461,0
1097,Ohio,3.896085436,11,2013,5.71901885,-1.822933414,84.66544174,70.71591353,13.94952821,14.5,1,1.822933414,13.94952821,13989,12950,1887,25.42906108,0
1098,South Dakota,0.040146093,11,2013,1.56927109,-1.529124998,7.838681429,13.45063156,-5.611950136,14.5,1,1.529124998,5.611950136,13989,12950,1887,8.581373238,0
1099,Wisconsin,-0.778150433,11,2013,1.457361018,-2.235511451,61.72832115,44.99115596,16.73716519,14.5,1,2.235511451,16.73716519,13989,12950,1887,37.41612445,0
1100,Illinois,1.276540589,11,2014,5.91841734,-4.641876752,47.70808484,71.62634888,-23.91826404,21.5,1,4.641876752,23.91826404,14407,13660,2008,111.0256338,0
1101,Indiana,1.880781291,11,2014,5.936072134,-4.055290843,69.44918986,82.89485267,-13.44566281,21.5,1,4.055290843,13.44566281,14407,13660,2008,54.52607327,0
1102,Iowa,-1.592724444,11,2014,3.434797439,-5.027521883,20.40312807,40.39683385,-19.99370578,21.5,1,5.027521883,19.99370578,14407,13660,2008,100.5187933,0
1103,Kansas,3.520735419,11,2014,6.921230222,-3.400494804,7.643389722,30.42927054,-22.78588082,21.5,1,3.400494804,22.78588082,14407,13660,2008,77.48326933,0
1104,Minnesota,-5.935335611,11,2014,-0.335704749,-5.599630862,22.104087,30.06103732,-7.956950319,21.5,1,5.599630862,7.956950319,14407,13660,2008,44.55598457,0
1105,Missouri,3.097490189,11,2014,7.526617406,-4.429127217,45.44740988,75.37795828,-29.9305484,21.5,1,4.429127217,29.9305484,14407,13660,2008,132.5662065,0
1106,Nebraska,-0.014708142,11,2014,3.705956299,-3.720664442,8.549789573,17.27306235,-8.72327278,21.5,1,3.720664442,8.72327278,14407,13660,2008,32.45637085,0
1107,Ohio,2.390212604,11,2014,5.71901885,-3.328806246,53.75022489,70.71591353,-16.96568864,21.5,1,3.328806246,16.96568864,14407,13660,2008,56.47549031,0
1108,South Dakota,-3.310267001,11,2014,1.56927109,-4.879538092,16.93690821,13.45063156,3.486276643,21.5,1,4.879538092,3.486276643,14407,13660,2008,17.01141968,0
1109,Wisconsin,-3.790051076,11,2014,1.457361018,-5.247412094,52.99979629,44.99115596,8.008640324,21.5,1,5.247412094,8.008640324,14407,13660,2008,42.02463609,0
1110,Illinois,7.890524783,11,2015,5.91841734,1.972107443,140.5432373,71.62634888,68.91688843,12.25,1,1.972107443,68.91688843,13654,13655,1760,135.9115086,0
1111,Indiana,8.025721535,11,2015,5.936072134,2.089649401,92.9767854,82.89485267,10.08193273,12.25,1,2.089649401,10.08193273,13654,13655,1760,21.06770469,0
1112,Iowa,5.470365498,11,2015,3.434797439,2.035568059,103.0205516,40.39683385,62.62371774,12.25,1,2.035568059,62.62371774,13654,13655,1760,127.4748396,0
1113,Kansas,7.974092738,11,2015,6.921230222,1.052862516,81.14326444,30.42927054,50.7139939,12.25,1,1.052862516,50.7139939,13654,13655,1760,53.39486319,0
1114,Minnesota,2.451949711,11,2015,-0.335704749,2.78765446,70.18023593,30.06103732,40.11919862,12.25,1,2.78765446,40.11919862,13654,13655,1760,111.838463,0
